timestamp,frame_id,label,confidence,track_id,bbox
2025-11-27T22:12:02.929503,172,person,0.9141737222671509,0,"(29, 93, 475, 479)"
2025-11-27T22:12:03.133365,173,person,0.9195474982261658,0,"(23, 93, 475, 479)"
2025-11-27T22:12:03.348253,174,person,0.9180045127868652,0,"(40, 93, 475, 479)"
2025-11-27T22:12:03.573021,175,person,0.9108453392982483,0,"(37, 93, 476, 479)"
2025-11-27T22:12:03.790100,176,person,0.9091708660125732,0,"(36, 92, 476, 479)"
2025-11-27T22:12:04.009500,177,person,0.91428542137146,0,"(31, 93, 475, 479)"
2025-11-27T22:12:04.249442,178,person,0.9129430055618286,0,"(27, 94, 475, 479)"
2025-11-27T22:12:04.497360,179,person,0.9207537174224854,0,"(30, 93, 474, 479)"
2025-11-27T22:12:04.720080,180,person,0.9069172143936157,0,"(29, 93, 476, 479)"
2025-11-27T22:12:04.948700,181,person,0.9026322960853577,0,"(28, 93, 476, 479)"
2025-11-27T22:12:05.178949,182,person,0.9258358478546143,0,"(32, 94, 476, 479)"
2025-11-27T22:12:05.406541,183,person,0.9139918684959412,0,"(29, 93, 475, 479)"
2025-11-27T22:12:05.621330,184,person,0.910372793674469,0,"(45, 93, 476, 479)"
2025-11-27T22:12:05.817179,185,person,0.9122229814529419,0,"(40, 93, 477, 479)"
2025-11-27T22:12:06.021058,186,person,0.9219756126403809,0,"(44, 92, 476, 479)"
2025-11-27T22:12:06.224280,187,person,0.9048620462417603,0,"(38, 93, 477, 479)"
2025-11-27T22:12:06.436696,188,person,0.899092435836792,0,"(43, 92, 478, 479)"
2025-11-27T22:12:06.653343,189,person,0.9020026326179504,0,"(44, 92, 478, 479)"
2025-11-27T22:12:06.904427,190,person,0.8913335204124451,0,"(64, 92, 485, 479)"
2025-11-27T22:12:07.149583,191,person,0.8860628008842468,0,"(87, 97, 511, 479)"
2025-11-27T22:12:07.388543,192,person,0.8733585476875305,0,"(106, 100, 528, 479)"
2025-11-27T22:12:07.642984,193,person,0.8609819412231445,0,"(99, 101, 548, 479)"
2025-11-27T22:12:07.881882,194,person,0.8691771030426025,0,"(105, 105, 548, 479)"
2025-11-27T22:12:08.116290,195,person,0.8810170888900757,0,"(113, 102, 551, 479)"
2025-11-27T22:12:08.345386,196,person,0.8822005987167358,0,"(109, 101, 550, 479)"
2025-11-27T22:12:08.620881,197,person,0.897988498210907,0,"(112, 103, 549, 479)"
2025-11-27T22:12:08.872245,198,person,0.8653298616409302,0,"(105, 107, 544, 479)"
2025-11-27T22:12:09.099490,199,person,0.8867124915122986,0,"(100, 109, 529, 479)"
2025-11-27T22:12:09.316077,200,person,0.886471152305603,0,"(101, 109, 521, 479)"
2025-11-27T22:12:09.528296,201,person,0.8852003216743469,0,"(88, 113, 509, 479)"
2025-11-27T22:12:09.726955,202,person,0.9019932746887207,0,"(82, 115, 495, 479)"
2025-11-27T22:12:09.925488,203,person,0.8931097984313965,0,"(8, 116, 470, 479)"
2025-11-27T22:12:10.117011,204,person,0.8823319673538208,0,"(3, 113, 445, 479)"
2025-11-27T22:12:10.344821,205,person,0.9045448899269104,0,"(3, 111, 435, 479)"
2025-11-27T22:12:10.590256,206,person,0.8787556290626526,0,"(0, 106, 419, 478)"
2025-11-27T22:12:10.795963,207,person,0.8874572515487671,0,"(0, 106, 414, 479)"
2025-11-27T22:12:11.011052,208,person,0.8521571755409241,0,"(1, 105, 416, 478)"
